Master Index,before_after,date_diff,flight_length,label,hierarchy,fold,class,target_class,hclass,number_flights_before,source_file,Unnamed: 0,volt1,volt2,amp1,amp2,FQtyL,FQtyR,E1 FFlow,E1 OilT,E1 OilP,E1 RPM,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,OAT,IAS,VSpd,NormAc,AltMSL,timestep,cluster
16717.0,1,1969-12-31 23:59:59.999999998,3018.0,baffle screw miss/loose,baffle,2.0,18.0,18.0,1.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30010.0,same,1970-01-01 00:00:00.000000000,5368.0,baffle seal loose/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32473.0,after,1970-01-01 00:00:00.000000001,5222.0,baffle crack/damage/loose/miss,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11077.0,0,1970-01-01 00:00:00.000000001,11194.0,rocker cover leak/loose/damage,,1.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
21740.0,after,1970-01-01 00:00:00.000000001,5222.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29966.0,1,1969-12-31 23:59:59.999999999,761.0,baffle seal loose/damage,baffle,0.0,19.0,19.0,1.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
21334.0,0,1970-01-01 00:00:00.000000002,5211.0,intake gasket leak/damage,,3.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31119.0,before,1970-01-01 00:00:00.000000000,419.0,induction damage/hardware fail,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31249.0,same,1970-01-01 00:00:00.000000000,14.0,cylinder/exhaust push rod/tube damage,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25038.0,before,1969-12-31 23:59:59.999999998,4947.0,intake gasket leak/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16499.0,1,1969-12-31 23:59:59.999999998,5944.0,baffle screw miss/loose,baffle,1.0,18.0,18.0,1.0,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7093.0,same,1970-01-01 00:00:00.000000000,512.0,engine need repair/reinstall/clean,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19764.0,after,1970-01-01 00:00:00.000000002,3749.0,baffle tie/tie rod loose or damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17240.0,before,1969-12-31 23:59:59.999999999,3232.0,pilot/in-flight noticed issue,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7301.0,same,1970-01-01 00:00:00.000000000,3780.0,engine run rough,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11353.0,0,1970-01-01 00:00:00.000000001,5803.0,rocker cover leak/loose/damage,,1.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8964.0,0,1970-01-01 00:00:00.000000001,6643.0,baffle plug need repair/replace,baffle,4.0,16.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
6030.0,same,1970-01-01 00:00:00.000000000,263.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15359.0,after,1970-01-01 00:00:00.000000001,29.0,oil cooler need maintenance,oil,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
6409.0,before,1969-12-31 23:59:59.999999998,4493.0,intake gasket leak/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15407.0,1,1969-12-31 23:59:59.999999999,6892.0,oil cooler need maintenance,oil,3.0,12.0,12.0,4.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14329.0,0,1970-01-01 00:00:00.000000001,8439.0,rocker cover leak/loose/damage,,4.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
846.0,0,1970-01-01 00:00:00.000000001,5945.0,intake gasket leak/damage,,0.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8617.0,same,1970-01-01 00:00:00.000000000,356.0,baffle plug need repair/replace,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16921.0,after,1970-01-01 00:00:00.000000002,29.0,baffle screw miss/loose,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8975.0,same,1970-01-01 00:00:00.000000000,138.0,baffle plug need repair/replace,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5101.0,0,1970-01-01 00:00:00.000000001,9419.0,intake gasket leak/damage,,1.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30052.0,same,1970-01-01 00:00:00.000000000,419.0,baffle seal loose/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31275.0,before,1969-12-31 23:59:59.999999997,45.0,cylinder/exhaust push rod/tube damage,cylinder,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29270.0,before,1970-01-01 00:00:00.000000000,76.0,engine crankcase/crankshaft/firewall near repair,engine,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25437.0,same,1970-01-01 00:00:00.000000000,356.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14118.0,1,1969-12-31 23:59:59.999999999,6391.0,rocker cover leak/loose/damage,,4.0,14.0,14.0,0.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
765.0,same,1970-01-01 00:00:00.000000000,587.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14190.0,before,1969-12-31 23:59:59.999999999,4901.0,rocker cover leak/loose/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30704.0,before,1969-12-31 23:59:59.999999999,5504.0,magneto failure,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18197.0,before,1969-12-31 23:59:59.999999998,76.0,cowling miss/loose/damage,,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17691.0,same,1970-01-01 00:00:00.000000000,5274.0,pilot/in-flight noticed issue,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14541.0,1,1969-12-31 23:59:59.999999998,3749.0,rocker cover leak/loose/damage,,4.0,14.0,14.0,0.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17651.0,before,1970-01-01 00:00:00.000000000,5695.0,pilot/in-flight noticed issue,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8840.0,1,1969-12-31 23:59:59.999999999,2689.0,baffle plug need repair/replace,baffle,4.0,16.0,16.0,1.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32744.0,same,1970-01-01 00:00:00.000000000,263.0,baffle crack/damage/loose/miss,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27851.0,1,1969-12-31 23:59:59.999999999,5212.0,intake tube/bolt/seal/boot loose or damage,,1.0,11.0,11.0,0.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23595.0,after,1970-01-01 00:00:00.000000002,5757.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4448.0,0,1970-01-01 00:00:00.000000001,10119.0,intake gasket leak/damage,,1.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2083.0,before,1969-12-31 23:59:59.999999999,54.0,intake gasket leak/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28921.0,before,1969-12-31 23:59:59.999999999,4776.0,engine idle/rpm issue,engine,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
21522.0,same,1970-01-01 00:00:00.000000000,5632.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11274.0,before,1970-01-01 00:00:00.000000000,60.0,rocker cover leak/loose/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25060.0,1,1969-12-31 23:59:59.999999999,6887.0,intake gasket leak/damage,,4.0,10.0,10.0,0.0,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32101.0,before,1969-12-31 23:59:59.999999999,14.0,baffle crack/damage/loose/miss,baffle,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
10787.0,0,1970-01-01 00:00:00.000000002,9856.0,rocker cover leak/loose/damage,,1.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16696.0,after,1970-01-01 00:00:00.000000006,5980.0,baffle screw miss/loose,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22307.0,0,1970-01-01 00:00:00.000000001,9442.0,intake gasket leak/damage,,3.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24893.0,same,1970-01-01 00:00:00.000000000,107.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19759.0,after,1970-01-01 00:00:00.000000001,7215.0,baffle tie/tie rod loose or damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27112.0,before,1969-12-31 23:59:59.999999998,4574.0,cylinder compression issue,cylinder,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4258.0,0,1970-01-01 00:00:00.000000001,6675.0,intake gasket leak/damage,,1.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22494.0,before,1969-12-31 23:59:59.999999999,4837.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
13765.0,0,1970-01-01 00:00:00.000000002,7221.0,rocker cover leak/loose/damage,,3.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1881.0,after,1970-01-01 00:00:00.000000001,14.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22140.0,after,1970-01-01 00:00:00.000000002,5318.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31641.0,before,1970-01-01 00:00:00.000000000,450.0,baffle crack/damage/loose/miss,baffle,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9264.0,after,1970-01-01 00:00:00.000000003,45.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23078.0,same,1970-01-01 00:00:00.000000000,419.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14811.0,same,1970-01-01 00:00:00.000000000,201.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16244.0,before,1969-12-31 23:59:59.999999998,496.0,baffle screw miss/loose,baffle,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12956.0,same,1970-01-01 00:00:00.000000000,434.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23431.0,0,1970-01-01 00:00:00.000000001,3936.0,intake gasket leak/damage,,3.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12674.0,0,1970-01-01 00:00:00.000000002,4574.0,rocker cover leak/loose/damage,,2.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
558.0,before,1969-12-31 23:59:59.999999999,1213.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22815.0,1,1969-12-31 23:59:59.999999998,2642.0,intake gasket leak/damage,,3.0,10.0,10.0,0.0,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4762.0,same,1970-01-01 00:00:00.000000000,14.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9530.0,before,1969-12-31 23:59:59.999999998,2084.0,rocker cover leak/loose/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27774.0,0,1970-01-01 00:00:00.000000001,5300.0,intake tube/bolt/seal/boot loose or damage,,1.0,11.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7667.0,after,1970-01-01 00:00:00.000000002,3872.0,engine run rough,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
592.0,before,1969-12-31 23:59:59.999999999,154.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7105.0,same,1970-01-01 00:00:00.000000000,496.0,engine need repair/reinstall/clean,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23768.0,before,1969-12-31 23:59:59.999999998,3127.0,intake gasket leak/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19434.0,after,1970-01-01 00:00:00.000000004,4602.0,baffle tie/tie rod loose or damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12446.0,before,1969-12-31 23:59:59.999999998,11512.0,rocker cover leak/loose/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18245.0,0,1970-01-01 00:00:00.000000001,6140.0,engine/propeller overspeed or damage,engine,0.0,9.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1933.0,0,1970-01-01 00:00:00.000000001,6907.0,intake gasket leak/damage,,0.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17182.0,before,1970-01-01 00:00:00.000000000,3764.0,pilot/in-flight noticed issue,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19176.0,after,1970-01-01 00:00:00.000000001,5287.0,cylinder crack/fail/need part repair,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28399.0,after,1970-01-01 00:00:00.000000001,4071.0,intake tube/bolt/seal/boot loose or damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19400.0,after,1970-01-01 00:00:00.000000001,3528.0,baffle tie/tie rod loose or damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5034.0,0,1970-01-01 00:00:00.000000001,4509.0,intake gasket leak/damage,,1.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26920.0,0,1970-01-01 00:00:00.000000001,5536.0,cylinder compression issue,cylinder,1.0,2.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
649.0,after,1970-01-01 00:00:00.000000002,4305.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4424.0,0,1970-01-01 00:00:00.000000001,4776.0,intake gasket leak/damage,,1.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2840.0,after,1970-01-01 00:00:00.000000001,5600.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16217.0,after,1970-01-01 00:00:00.000000001,5644.0,baffle screw miss/loose,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
21744.0,before,1969-12-31 23:59:59.999999998,4975.0,intake gasket leak/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31601.0,0,1970-01-01 00:00:00.000000001,6248.0,baffle crack/damage/loose/miss,baffle,0.0,15.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
20356.0,0,1970-01-01 00:00:00.000000001,4104.0,intake gasket leak/damage,,2.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29602.0,after,1970-01-01 00:00:00.000000004,29.0,cylinder head/exhaust gas temperature issue,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27080.0,0,1970-01-01 00:00:00.000000002,6329.0,cylinder compression issue,cylinder,2.0,2.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26702.0,same,1970-01-01 00:00:00.000000000,278.0,baffle spring damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
10979.0,0,1970-01-01 00:00:00.000000001,3934.0,rocker cover leak/loose/damage,,1.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11534.0,before,1969-12-31 23:59:59.999999999,4773.0,rocker cover leak/loose/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2763.0,after,1970-01-01 00:00:00.000000003,29.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31473.0,after,1970-01-01 00:00:00.000000001,45.0,baffle crack/damage/loose/miss,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25221.0,0,1970-01-01 00:00:00.000000001,5672.0,intake gasket leak/damage,,4.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19122.0,1,1969-12-31 23:59:59.999999999,4203.0,cylinder crack/fail/need part repair,cylinder,2.0,3.0,3.0,2.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14293.0,1,1969-12-31 23:59:59.999999999,2816.0,rocker cover leak/loose/damage,,4.0,14.0,14.0,0.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24223.0,before,1969-12-31 23:59:59.999999997,4650.0,intake gasket leak/damage,,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1503.0,before,1970-01-01 00:00:00.000000000,4947.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11057.0,same,1970-01-01 00:00:00.000000000,232.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25983.0,after,1970-01-01 00:00:00.000000001,4745.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12760.0,1,1969-12-31 23:59:59.999999998,5537.0,rocker cover leak/loose/damage,,2.0,14.0,14.0,0.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29836.0,after,1970-01-01 00:00:00.000000005,5116.0,baffle seal loose/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
13992.0,0,1970-01-01 00:00:00.000000001,3189.0,rocker cover leak/loose/damage,,3.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1342.0,before,1969-12-31 23:59:59.999999999,5337.0,intake gasket leak/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15652.0,before,1969-12-31 23:59:59.999999999,5275.0,engine failure/fire/time out,engine,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8674.0,after,1970-01-01 00:00:00.000000007,5445.0,baffle plug need repair/replace,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
6301.0,after,1970-01-01 00:00:00.000000001,6685.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30101.0,after,1970-01-01 00:00:00.000000002,341.0,baffle seal loose/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8355.0,before,1969-12-31 23:59:59.999999999,6813.0,baffle plug need repair/replace,baffle,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29873.0,after,1970-01-01 00:00:00.000000002,7564.0,baffle seal loose/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17374.0,before,1970-01-01 00:00:00.000000000,5119.0,pilot/in-flight noticed issue,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4985.0,0,1970-01-01 00:00:00.000000001,4021.0,intake gasket leak/damage,,1.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32502.0,same,1970-01-01 00:00:00.000000000,154.0,baffle crack/damage/loose/miss,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24945.0,same,1970-01-01 00:00:00.000000000,8600.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22207.0,1,1969-12-31 23:59:59.999999998,2987.0,intake gasket leak/damage,,3.0,10.0,10.0,0.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7951.0,before,1969-12-31 23:59:59.999999999,2738.0,baffle plug need repair/replace,baffle,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,same,1970-01-01 00:00:00.000000000,3997.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30614.0,before,1969-12-31 23:59:59.999999997,8180.0,baffle seal loose/damage,baffle,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26741.0,before,1969-12-31 23:59:59.999999999,6036.0,baffle spring damage,baffle,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32149.0,before,1969-12-31 23:59:59.999999999,15370.0,baffle crack/damage/loose/miss,baffle,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19642.0,1,1969-12-31 23:59:59.999999998,5242.0,baffle tie/tie rod loose or damage,baffle,2.0,1.0,1.0,1.0,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18450.0,same,1970-01-01 00:00:00.000000000,5645.0,engine/propeller overspeed or damage,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8049.0,0,1970-01-01 00:00:00.000000001,10723.0,baffle plug need repair/replace,baffle,0.0,16.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27127.0,before,1970-01-01 00:00:00.000000000,403.0,cylinder compression issue,cylinder,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32045.0,before,1969-12-31 23:59:59.999999995,6174.0,baffle crack/damage/loose/miss,baffle,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18387.0,before,1969-12-31 23:59:59.999999999,5827.0,engine/propeller overspeed or damage,engine,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30262.0,after,1970-01-01 00:00:00.000000005,4963.0,baffle seal loose/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14271.0,after,1970-01-01 00:00:00.000000002,5460.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14998.0,before,1969-12-31 23:59:59.999999999,5259.0,rocker cover leak/loose/damage,,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28699.0,before,1969-12-31 23:59:59.999999999,4853.0,intake tube/bolt/seal/boot loose or damage,,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23980.0,before,1969-12-31 23:59:59.999999998,3360.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30453.0,before,1969-12-31 23:59:59.999999999,1787.0,baffle seal loose/damage,baffle,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18952.0,same,1970-01-01 00:00:00.000000000,543.0,cylinder crack/fail/need part repair,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8209.0,0,1970-01-01 00:00:00.000000001,2317.0,baffle plug need repair/replace,baffle,1.0,16.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24776.0,0,1970-01-01 00:00:00.000000001,6114.0,intake gasket leak/damage,,4.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25183.0,0,1970-01-01 00:00:00.000000001,11709.0,intake gasket leak/damage,,4.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4837.0,before,1969-12-31 23:59:59.999999999,2489.0,intake gasket leak/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4506.0,before,1969-12-31 23:59:59.999999996,12849.0,intake gasket leak/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30368.0,1,1969-12-31 23:59:59.999999998,6131.0,baffle seal loose/damage,baffle,3.0,19.0,19.0,1.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29067.0,0,1970-01-01 00:00:00.000000002,5347.0,engine idle/rpm issue,engine,4.0,5.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2054.0,1,1969-12-31 23:59:59.999999999,4994.0,intake gasket leak/damage,,0.0,10.0,10.0,0.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24193.0,0,1970-01-01 00:00:00.000000001,6465.0,intake gasket leak/damage,,4.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
13452.0,before,1969-12-31 23:59:59.999999999,4216.0,rocker cover leak/loose/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1058.0,0,1970-01-01 00:00:00.000000001,2473.0,intake gasket leak/damage,,0.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
